CGI;Y;X;REGION
605-02-16-22903;37.233681;9.913323;Bizerte
605-02-409-56795;36.870047000911;10.300150000026;Ariana
605-02-409-56796;36.870047000911;10.300150000026;Ariana
605-02-84-18851;36.727985;9.197535;Beja
605-02-84-18474;36.876404790203;9.0255610774765;Beja
605-02-83-38063;36.277635652732;8.7976967371525;Kef
605-02-416-51641;36.828704862037;10.096148254391;Mannouba
605-02-416-51171;36.829277181646;10.089787221653;Mannouba
605-02-16-22883;37.258832;9.818932;Bizerte
605-02-16-22882;37.258832;9.818932;Bizerte
605-02-16-22881;37.258832;9.818932;Bizerte
605-02-416-58101;36.8214169419355;10.1034443616791;Mannouba
605-02-4021-14913;34.750311810244;10.758916646164;Sfax
605-02-4021-14912;34.750311810244;10.758916646164;Sfax
605-02-4021-14911;34.750311810244;10.758916646164;Sfax
605-02-4021-14916;34.750311810244;10.758916646164;Sfax
605-02-4021-14915;34.750311810244;10.758916646164;Sfax
605-02-4021-14914;34.750311810244;10.758916646164;Sfax
605-02-4020-39711;34.669684479016;10.696237758909;Sfax
605-02-4020-39712;34.669684479016;10.696237758909;Sfax
605-02-4020-39713;34.669684479016;10.696237758909;Sfax
605-02-4021-14941;34.744223416003;10.754713265366;Sfax
605-02-4021-39513;34.741110568453;10.759857508746;Sfax
605-02-4021-39512;34.741110568453;10.759857508746;Sfax
605-02-4021-39511;34.741110568453;10.759857508746;Sfax
605-02-4021-14893;34.731250975285;10.754570021399;Sfax
605-02-4021-14892;34.731250975285;10.754570021399;Sfax
605-02-4021-14891;34.731250975285;10.754570021399;Sfax
605-02-4021-14103;34.746939022557;10.748336838174;Sfax
605-02-4021-14102;34.746939022557;10.748336838174;Sfax
605-02-4021-14633;34.737749410384;10.749726909654;Sfax
605-02-4021-14632;34.737749410384;10.749726909654;Sfax
605-02-4021-14631;34.737749410384;10.749726909654;Sfax
605-02-4021-14636;34.737749410384;10.749726909654;Sfax
605-02-4021-14635;34.737749410384;10.749726909654;Sfax
605-02-4021-14634;34.737749410384;10.749726909654;Sfax
605-02-4021-14101;34.746939022557;10.748336838174;Sfax
605-02-4020-39704;34.684280882596;10.702789909188;Sfax
605-02-4020-39705;34.684280882596;10.702789909188;Sfax
605-02-4020-39706;34.684280882596;10.702789909188;Sfax
605-02-4020-39701;34.684280882596;10.702789909188;Sfax
605-02-4020-39702;34.684280882596;10.702789909188;Sfax
605-02-4020-39703;34.684280882596;10.702789909188;Sfax
605-02-4020-39611;34.656243152253;10.970240529866;Sfax
605-02-4020-39612;34.656243152253;10.970240529866;Sfax
605-02-4020-39613;34.656243152253;10.970240529866;Sfax
605-02-4020-39551;34.689149402691;11.136940566725;Sfax
605-02-4020-39552;34.689149402691;11.136940566725;Sfax
605-02-4020-39553;34.689149402691;11.136940566725;Sfax
605-02-4020-39321;34.7070846489;11.205404926931;Sfax
605-02-4020-39322;34.7070846489;11.205404926931;Sfax
605-02-4020-39323;34.7070846489;11.205404926931;Sfax
605-02-4020-39261;34.672589769559;11.142964406085;Sfax
605-02-4020-39262;34.672589769559;11.142964406085;Sfax
605-02-4020-39263;34.672589769559;11.142964406085;Sfax
605-02-4020-39131;34.651724242656;11.033915210457;Sfax
605-02-4020-39132;34.651724242656;11.033915210457;Sfax
605-02-4020-39133;34.651724242656;11.033915210457;Sfax
605-02-4020-14551;34.741639266728;11.293607991377;Sfax
605-02-4020-14552;34.741639266728;11.293607991377;Sfax
605-02-4020-14553;34.741639266728;11.293607991377;Sfax
605-02-4020-14501;34.816361251559;11.252499210169;Sfax
605-02-4020-14502;34.816361251559;11.252499210169;Sfax
605-02-4020-14503;34.816361251559;11.252499210169;Sfax
605-02-4020-14301;34.753732979163;11.245138251098;Sfax
605-02-4020-14302;34.753732979163;11.245138251098;Sfax
605-02-4020-14303;34.753732979163;11.245138251098;Sfax
605-02-4020-39301;34.804963997849;10.102846938321;Sfax
605-02-4020-39302;34.804963997849;10.102846938321;Sfax
605-02-4020-39303;34.804963997849;10.102846938321;Sfax
605-02-4020-39121;35.071265392883;10.490151167764;Sfax
605-02-4020-39122;35.071265392883;10.490151167764;Sfax
605-02-4020-39123;35.071265392883;10.490151167764;Sfax
605-02-4020-14231;35.099123306331;10.270406926775;Sfax
605-02-4020-14232;35.099123306331;10.270406926775;Sfax
605-02-4020-14233;35.099123306331;10.270406926775;Sfax
605-02-4020-39231;34.650999198928;9.9184973974881;Sfax
605-02-4020-39232;34.650999198928;9.9184973974881;Sfax
605-02-4020-39233;34.650999198928;9.9184973974881;Sfax
605-02-4020-39051;35.028932828188;10.18546276726;Sfax
605-02-4020-39052;35.028932828188;10.18546276726;Sfax
605-02-4020-39053;35.028932828188;10.18546276726;Sfax
605-02-4020-39021;35.0192;10.4606;Sfax
605-02-4020-39022;35.0192;10.4606;Sfax
605-02-4020-39023;35.0192;10.4606;Sfax
605-02-4020-14971;34.814489777349;10.476492574451;Sfax
605-02-4020-14972;34.814489777349;10.476492574451;Sfax
605-02-4020-14973;34.814489777349;10.476492574451;Sfax
605-02-4020-14831;34.888442122878;10.507468916999;Sfax
605-02-4020-14832;34.888442122878;10.507468916999;Sfax
605-02-4020-14833;34.888442122878;10.507468916999;Sfax
605-02-4020-14771;34.902174502179;10.218245758796;Sfax
605-02-4020-14772;34.902174502179;10.218245758796;Sfax
605-02-4020-14773;34.902174502179;10.218245758796;Sfax
605-02-4020-14581;34.691603374211;9.9789257649642;Sfax
605-02-4020-14582;34.691603374211;9.9789257649642;Sfax
605-02-4020-14583;34.691603374211;9.9789257649642;Sfax
605-02-4020-14571;34.753925206763;10.179923471638;Sfax
605-02-4020-14572;34.753925206763;10.179923471638;Sfax
605-02-4020-14573;34.753925206763;10.179923471638;Sfax
605-02-4020-14261;35.037358501559;10.367030017221;Sfax
605-02-4020-14262;35.037358501559;10.367030017221;Sfax
605-02-4020-14263;35.037358501559;10.367030017221;Sfax
605-02-4020-14171;34.736501839891;10.093252598226;Sfax
605-02-4020-14172;34.736501839891;10.093252598226;Sfax
605-02-4020-14173;34.736501839891;10.093252598226;Sfax
605-02-4020-14821;35.150669588834;10.672429177543;Sfax
605-02-4020-14822;35.150669588834;10.672429177543;Sfax
605-02-4020-14823;35.150669588834;10.672429177543;Sfax
605-02-4020-39791;34.999995180939;10.571947314202;Sfax
605-02-4020-39792;34.999995180939;10.571947314202;Sfax
605-02-4020-39793;34.999995180939;10.571947314202;Sfax
605-02-4020-39681;35.000550060378;10.799165304116;Sfax
605-02-4020-39682;35.000550060378;10.799165304116;Sfax
605-02-4020-39683;35.000550060378;10.799165304116;Sfax
605-02-4020-39011;34.986384268916;10.660283273135;Sfax
605-02-4020-39012;34.986384268916;10.660283273135;Sfax
605-02-4020-39013;34.986384268916;10.660283273135;Sfax
605-02-4020-14841;35.188321716788;10.799166664407;Sfax
605-02-4020-14842;35.188321716788;10.799166664407;Sfax
605-02-4020-14843;35.188321716788;10.799166664407;Sfax
605-02-4020-14811;35.116611658726;10.739291272642;Sfax
605-02-4020-14812;35.116611658726;10.739291272642;Sfax
605-02-4020-14813;35.116611658726;10.739291272642;Sfax
605-02-4020-14801;35.124160844097;10.739715154878;Sfax
605-02-4020-14802;35.124160844097;10.739715154878;Sfax
605-02-4020-14803;35.124160844097;10.739715154878;Sfax
605-02-4020-14161;35.2218;10.7106;Sfax
605-02-4020-14162;35.2218;10.7106;Sfax
605-02-4020-14163;35.2218;10.7106;Sfax
605-02-4020-14141;35.039707869737;10.747306295399;Sfax
605-02-4020-14142;35.039707869737;10.747306295399;Sfax
605-02-4020-14143;35.039707869737;10.747306295399;Sfax
605-02-4020-14111;35.077235096455;10.636940878841;Sfax
605-02-4020-14112;35.077235096455;10.636940878841;Sfax
605-02-4020-14113;35.077235096455;10.636940878841;Sfax
605-02-4020-14091;35.069662592853;10.712962175773;Sfax
605-02-4020-14092;35.069662592853;10.712962175773;Sfax
605-02-4020-14093;35.069662592853;10.712962175773;Sfax
605-02-4020-14081;35.142758061365;10.903926954911;Sfax
605-02-4020-14082;35.142758061365;10.903926954911;Sfax
605-02-4020-14083;35.142758061365;10.903926954911;Sfax
605-02-4020-14021;35.120702306301;10.574844817506;Sfax
605-02-4020-14022;35.120702306301;10.574844817506;Sfax
605-02-4020-14023;35.120702306301;10.574844817506;Sfax
605-02-4020-39731;35.213972561833;10.645965628728;Sfax
605-02-4020-39732;35.213972561833;10.645965628728;Sfax
605-02-4020-39733;35.213972561833;10.645965628728;Sfax
605-02-4020-39601;34.851390421642;10.765921694332;Sfax
605-02-4020-39602;34.851390421642;10.765921694332;Sfax
605-02-4020-39603;34.851390421642;10.765921694332;Sfax
605-02-4020-39031;34.938927183539;10.865327370841;Sfax
605-02-4020-39032;34.938927183539;10.865327370841;Sfax
605-02-4020-39033;34.938927183539;10.865327370841;Sfax
605-02-4020-14961;35.02018131211;10.906789553241;Sfax
605-02-4020-14962;35.02018131211;10.906789553241;Sfax
605-02-4020-14963;35.02018131211;10.906789553241;Sfax
605-02-4020-14951;35.03100202055;10.908959053095;Sfax
605-02-4020-14952;35.03100202055;10.908959053095;Sfax
605-02-4020-14953;35.03100202055;10.908959053095;Sfax
605-02-4020-14781;35.028810597109;10.962581192776;Sfax
605-02-4020-14782;35.028810597109;10.962581192776;Sfax
605-02-4020-14783;35.028810597109;10.962581192776;Sfax
605-02-4020-14741;35.081375268371;10.942212015073;Sfax
605-02-4020-14742;35.081375268371;10.942212015073;Sfax
605-02-4020-14743;35.081375268371;10.942212015073;Sfax
605-02-4020-14541;34.984852010679;10.89566149312;Sfax
605-02-4020-14542;34.984852010679;10.89566149312;Sfax
605-02-4020-14543;34.984852010679;10.89566149312;Sfax
605-02-4020-14511;35.080236078726;10.976380854875;Sfax
605-02-4020-14512;35.080236078726;10.976380854875;Sfax
605-02-4020-14513;35.080236078726;10.976380854875;Sfax
605-02-4020-14131;34.991653098425;10.934250192686;Sfax
605-02-4020-14132;34.991653098425;10.934250192686;Sfax
605-02-4020-14133;34.991653098425;10.934250192686;Sfax
605-02-4020-14561;35.026551324346;11.006915151965;Sfax
605-02-4020-14562;35.026551324346;11.006915151965;Sfax
605-02-4020-14563;35.026551324346;11.006915151965;Sfax
605-02-4020-14661;34.948860744084;10.739911855947;Sfax
605-02-4020-14662;34.948860744084;10.739911855947;Sfax
605-02-4020-39621;34.328349448432;10.09025650521;Sfax
605-02-4020-39622;34.328349448432;10.09025650521;Sfax
605-02-4020-39623;34.328349448432;10.09025650521;Sfax
605-02-4020-39391;34.681943490131;10.431947308778;Sfax
605-02-4020-39392;34.681943490131;10.431947308778;Sfax
605-02-4020-39393;34.681943490131;10.431947308778;Sfax
605-02-4020-39641;34.44693854261;10.292222692415;Sfax
605-02-4020-39642;34.44693854261;10.292222692415;Sfax
605-02-4020-39643;34.44693854261;10.292222692415;Sfax
605-02-4020-39634;34.299149721761;10.07083066868;Sfax
605-02-4020-39635;34.299149721761;10.07083066868;Sfax
605-02-4020-39636;34.299149721761;10.07083066868;Sfax
605-02-4020-39631;34.299149721761;10.07083066868;Sfax
605-02-4020-39632;34.299149721761;10.07083066868;Sfax
605-02-4020-39633;34.299149721761;10.07083066868;Sfax
605-02-4020-39311;34.655653345879;10.668280172405;Sfax
605-02-4020-39312;34.655653345879;10.668280172405;Sfax
605-02-4020-39313;34.655653345879;10.668280172405;Sfax
605-02-4020-39221;34.574991920388;10.585759052759;Sfax
605-02-4020-39222;34.574991920388;10.585759052759;Sfax
605-02-4020-39223;34.574991920388;10.585759052759;Sfax
605-02-4020-39091;34.525921025017;10.488528811922;Sfax
605-02-4020-39092;34.525921025017;10.488528811922;Sfax
605-02-4020-39093;34.525921025017;10.488528811922;Sfax
605-02-4020-39081;34.526207545577;10.499003948087;Sfax
605-02-4020-39082;34.526207545577;10.499003948087;Sfax
605-02-4020-39083;34.526207545577;10.499003948087;Sfax
605-02-4020-39071;34.530356293274;10.504057533104;Sfax
605-02-4020-39072;34.530356293274;10.504057533104;Sfax
605-02-4020-39073;34.530356293274;10.504057533104;Sfax
605-02-4020-39064;34.526386220153;10.507189255072;Sfax
605-02-4020-39065;34.526386220153;10.507189255072;Sfax
605-02-4020-39066;34.526386220153;10.507189255072;Sfax
605-02-23-22641;36.052389;9.978833;Zaghouan
605-02-23-22596;36.25955556;9.76663889;Zaghouan
605-02-23-22595;36.25955556;9.76663889;Zaghouan
605-02-23-22594;36.25955556;9.76663889;Zaghouan
605-02-23-22593;36.25955556;9.76663889;Zaghouan
605-02-23-22592;36.25955556;9.76663889;Zaghouan
605-02-23-22591;36.25955556;9.76663889;Zaghouan
605-02-23-22276;36.370443247755;9.9054867290356;Zaghouan
605-02-23-22275;36.370443247755;9.9054867290356;Zaghouan
605-02-23-22273;36.370443247755;9.9054867290356;Zaghouan
605-02-23-22272;36.370443247755;9.9054867290356;Zaghouan
605-02-23-22271;36.370443247755;9.9054867290356;Zaghouan
605-02-23-22286;36.373411847998;9.9086982448731;Zaghouan
605-02-23-22284;36.373411847998;9.9086982448731;Zaghouan
605-02-23-22283;36.373411847998;9.9086982448731;Zaghouan
605-02-23-22282;36.373411847998;9.9086982448731;Zaghouan
605-02-23-22281;36.373411847998;9.9086982448731;Zaghouan
605-02-23-22576;36.36638889;9.90175;Zaghouan
605-02-23-22575;36.36638889;9.90175;Zaghouan
605-02-23-22574;36.36638889;9.90175;Zaghouan
605-02-23-22565;36.383552184021;9.9089054168535;Zaghouan
605-02-23-22564;36.383552184021;9.9089054168535;Zaghouan
605-02-23-22136;36.117943205029;10.095539657654;Zaghouan
605-02-23-22135;36.117943205029;10.095539657654;Zaghouan
605-02-23-22134;36.117943205029;10.095539657654;Zaghouan
605-02-23-22133;36.117943205029;10.095539657654;Zaghouan
605-02-23-22132;36.117943205029;10.095539657654;Zaghouan
605-02-23-22131;36.117943205029;10.095539657654;Zaghouan
605-02-23-22173;36.208621456069;9.8551945102171;Zaghouan
605-02-23-22172;36.208621456069;9.8551945102171;Zaghouan
605-02-23-22171;36.208621456069;9.8551945102171;Zaghouan
605-02-23-22356;36.120594118533;9.7869780413725;Zaghouan
605-02-23-22353;36.120594118533;9.7869780413725;Zaghouan
605-02-23-22352;36.120594118533;9.7869780413725;Zaghouan
605-02-23-22351;36.120594118533;9.7869780413725;Zaghouan
605-02-23-22046;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22045;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22044;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22043;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22042;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22041;36.374249396767;9.9040593243138;Zaghouan
605-02-23-22218;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22217;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22216;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22215;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22214;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22213;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22212;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22211;36.337549532241;9.8524901662684;Zaghouan
605-02-23-22516;36.39638889;10.15341667;Zaghouan
605-02-23-22513;36.39638889;10.15341667;Zaghouan
605-02-23-22512;36.39638889;10.15341667;Zaghouan
605-02-23-22511;36.39638889;10.15341667;Zaghouan
605-02-23-22533;36.405444;10.138833;Zaghouan
605-02-23-22532;36.405444;10.138833;Zaghouan
605-02-23-22531;36.405444;10.138833;Zaghouan
605-02-23-22526;36.39616667;10.14302778;Zaghouan
605-02-23-22524;36.39616667;10.14302778;Zaghouan
605-02-23-22523;36.39616667;10.14302778;Zaghouan
605-02-23-22522;36.39616667;10.14302778;Zaghouan
605-02-23-22521;36.39616667;10.14302778;Zaghouan
605-02-23-22503;36.40461111;10.14469444;Zaghouan
605-02-23-22502;36.40461111;10.14469444;Zaghouan
605-02-23-22501;36.40461111;10.14469444;Zaghouan
605-02-23-22093;36.39330556;10.13411111;Zaghouan
605-02-23-22092;36.39330556;10.13411111;Zaghouan
605-02-23-22091;36.39330556;10.13411111;Zaghouan
605-02-23-22096;36.39330556;10.13411111;Zaghouan
605-02-23-22026;36.40102284202;10.143804926784;Zaghouan
605-02-23-22025;36.40102284202;10.143804926784;Zaghouan
605-02-23-22024;36.40102284202;10.143804926784;Zaghouan
605-02-23-22253;36.408372078704;10.139808540212;Zaghouan
605-02-23-22252;36.408372078704;10.139808540212;Zaghouan
605-02-23-22251;36.408372078704;10.139808540212;Zaghouan
605-02-23-22023;36.40102284202;10.143804926784;Zaghouan
605-02-23-22022;36.40102284202;10.143804926784;Zaghouan
605-02-23-22021;36.40102284202;10.143804926784;Zaghouan
605-02-23-22073;36.375586923705;10.133945558912;Zaghouan
605-02-23-22075;36.375586923705;10.133945558912;Zaghouan
605-02-23-22074;36.375586923705;10.133945558912;Zaghouan
605-02-23-22072;36.375586923705;10.133945558912;Zaghouan
605-02-23-22071;36.375586923705;10.133945558912;Zaghouan
605-02-23-22203;36.412017449096;10.142282008124;Zaghouan
605-02-23-22202;36.412017449096;10.142282008124;Zaghouan
605-02-23-22201;36.412017449096;10.142282008124;Zaghouan
605-02-23-22205;36.412017449096;10.142282008124;Zaghouan
605-02-23-22204;36.412017449096;10.142282008124;Zaghouan
605-02-23-22244;36.398921070177;10.1486360237;Zaghouan
605-02-23-22243;36.398921070177;10.1486360237;Zaghouan
605-02-23-22242;36.398921070177;10.1486360237;Zaghouan
605-02-23-22241;36.398921070177;10.1486360237;Zaghouan
605-02-23-22265;36.410837015132;10.134669625876;Zaghouan
605-02-23-22264;36.410837015132;10.134669625876;Zaghouan
605-02-23-22263;36.410837015132;10.134669625876;Zaghouan
605-02-23-22262;36.410837015132;10.134669625876;Zaghouan
605-02-23-22261;36.410837015132;10.134669625876;Zaghouan
605-02-416-57201;36.827994;10.072386;Mannouba
605-02-84-18823;36.71515;9.1944111111111;Beja
605-02-84-18822;36.71515;9.1944111111111;Beja
605-02-84-18821;36.71515;9.1944111111111;Beja
605-02-84-18803;36.718;9.1789277777778;Beja
605-02-84-18802;36.718;9.1789277777778;Beja
605-02-84-18801;36.718;9.1789277777778;Beja
605-02-409-41308;36.815387569955;10.303579080114;Tunis
605-02-409-57223;36.892775555556;10.316477777778;Tunis
605-02-409-57222;36.892775555556;10.316477777778;Tunis
605-02-409-57221;36.892775555556;10.316477777778;Tunis
605-02-84-18813;36.728038319559;9.6689137038035;Beja
605-02-84-18812;36.728038319559;9.6689137038035;Beja
605-02-84-18811;36.728038319559;9.6689137038035;Beja
605-02-412-57803;36.759025;10.18645;Tunis
605-02-412-57802;36.759025;10.18645;Tunis
605-02-412-57801;36.759025;10.18645;Tunis
605-02-416-57883;36.821534;10.123774;Tunis
605-02-416-57882;36.821534;10.123774;Tunis
605-02-416-57881;36.821534;10.123774;Tunis
605-02-416-54703;36.918617;10.0774;Mannouba
605-02-416-54702;36.918617;10.0774;Mannouba
605-02-416-54701;36.918617;10.0774;Mannouba
605-02-83-38711;35.684572437849;8.4405962200475;Kef
605-02-83-38713;35.684572437849;8.4405962200475;Kef
605-02-83-38712;35.684572437849;8.4405962200475;Kef
605-02-412-57873;36.595959;10.119309;Ben Arous
605-02-412-57872;36.595959;10.119309;Ben Arous
605-02-412-57871;36.595959;10.119309;Ben Arous
605-02-414-56193;36.8608772;10.1552214;Ariana
605-02-414-56192;36.8608772;10.1552214;Ariana
605-02-414-56191;36.8608772;10.1552214;Ariana
605-02-82-28963;36.692858;9.0009374801451;Jendouba
605-02-82-28962;36.692858;9.0009374801451;Jendouba
605-02-82-28961;36.692858;9.0009374801451;Jendouba
605-02-409-57112;36.895035;10.310871;Tunis
605-02-409-57111;36.895035;10.310871;Tunis
605-02-83-38141;36.229303477961;8.3598619655102;Kef
605-02-410-54083;36.879164;10.242664;Ariana
605-02-410-54082;36.879164;10.242664;Ariana
605-02-410-54081;36.879164;10.242664;Ariana
605-02-416-55893;36.659334722222;9.8950827777778;Mannouba
605-02-416-55892;36.659334722222;9.8950827777778;Mannouba
605-02-416-55891;36.659334722222;9.8950827777778;Mannouba
605-02-410-55325;36.846624048344;10.218398722072;Tunis
605-02-410-55324;36.846624048344;10.218398722072;Tunis
605-02-410-55322;36.846624048344;10.218398722072;Tunis
605-02-410-55321;36.846624048344;10.218398722072;Tunis
605-02-410-55316;36.846624048344;10.218398722072;Tunis
605-02-410-55315;36.846624048344;10.218398722072;Tunis
605-02-410-55314;36.846624048344;10.218398722072;Tunis
605-02-410-55313;36.846624048344;10.218398722072;Tunis
605-02-410-55312;36.846624048344;10.218398722072;Tunis
605-02-410-55311;36.846624048344;10.218398722072;Tunis
605-02-416-55403;36.838167;10.100333;Mannouba
605-02-416-55402;36.838167;10.100333;Mannouba
605-02-416-55401;36.838167;10.100333;Mannouba
605-02-416-58403;36.696708;10.047678;Mannouba
605-02-416-58402;36.696708;10.047678;Mannouba
605-02-416-58401;36.696708;10.047678;Mannouba
605-02-418-55871;36.712242;10.112117;Tunis
605-02-418-55873;36.712242;10.112117;Tunis
605-02-418-55872;36.712242;10.112117;Tunis
605-02-85-48042;36.326711608409;9.1350573979458;Siliana
605-02-85-48041;36.326711608409;9.1350573979458;Siliana
605-02-410-57794;36.874445316917;10.24410757365;Ariana
605-02-85-48085;36.252329693329;9.185218822724;Siliana
605-02-85-48083;36.252329693329;9.185218822724;Siliana
605-02-84-18093;36.858862977058;9.2459717245873;Beja
605-02-85-48516;36.084301117706;9.3667815449854;Siliana
605-02-85-48515;36.084301117706;9.3667815449854;Siliana
605-02-85-48514;36.084301117706;9.3667815449854;Siliana
605-02-85-48513;36.084301117706;9.3667815449854;Siliana
605-02-85-48512;36.084301117706;9.3667815449854;Siliana
605-02-85-48511;36.084301117706;9.3667815449854;Siliana
605-02-85-48456;36.092977841895;9.3714762602358;Siliana
605-02-85-48455;36.092977841895;9.3714762602358;Siliana
605-02-85-48454;36.092977841895;9.3714762602358;Siliana
605-02-85-48453;36.092977841895;9.3714762602358;Siliana
605-02-85-48452;36.092977841895;9.3714762602358;Siliana
605-02-85-48451;36.092977841895;9.3714762602358;Siliana
605-02-85-48027;36.08502647805;9.3713055617558;Siliana
605-02-85-48026;36.08502647805;9.3713055617558;Siliana
605-02-85-48025;36.08502647805;9.3713055617558;Siliana
605-02-85-48023;36.08502647805;9.3713055617558;Siliana
605-02-85-48022;36.08502647805;9.3713055617558;Siliana
605-02-85-48021;36.08502647805;9.3713055617558;Siliana
605-02-85-48176;36.088614116494;9.3685899283562;Siliana
605-02-85-48175;36.088614116494;9.3685899283562;Siliana
605-02-85-48174;36.088614116494;9.3685899283562;Siliana
605-02-85-48173;36.088614116494;9.3685899283562;Siliana
605-02-85-48172;36.088614116494;9.3685899283562;Siliana
605-02-85-48171;36.088614116494;9.3685899283562;Siliana
605-02-85-48145;36.006090918964;9.4337170865489;Siliana
605-02-85-48144;36.006090918964;9.4337170865489;Siliana
605-02-85-48143;36.006090918964;9.4337170865489;Siliana
605-02-85-48142;36.006090918964;9.4337170865489;Siliana
605-02-85-48141;36.006090918964;9.4337170865489;Siliana
605-02-85-48162;36.076858530948;9.3408475581963;Siliana
605-02-85-48161;36.076858530948;9.3408475581963;Siliana
605-02-85-48475;36.110937820126;9.3472168508989;Siliana
605-02-85-48474;36.110937820126;9.3472168508989;Siliana
605-02-85-48754;36.091111;9.366139;Siliana
605-02-85-48753;36.091111;9.366139;Siliana
605-02-85-48752;36.091111;9.366139;Siliana
605-02-85-48751;36.091111;9.366139;Siliana
605-02-85-48276;36.092220788667;9.5670771403146;Siliana
605-02-85-48275;36.092220788667;9.5670771403146;Siliana
605-02-85-48274;36.092220788667;9.5670771403146;Siliana
605-02-85-48273;36.092220788667;9.5670771403146;Siliana
605-02-85-48272;36.092220788667;9.5670771403146;Siliana
605-02-85-48271;36.092220788667;9.5670771403146;Siliana
605-02-85-48233;36.089153247879;9.3778563679001;Siliana
605-02-85-48232;36.089153247879;9.3778563679001;Siliana
605-02-85-48231;36.089153247879;9.3778563679001;Siliana
605-02-85-48236;36.089153247879;9.3778563679001;Siliana
605-02-85-48235;36.089153247879;9.3778563679001;Siliana
605-02-85-48234;36.089153247879;9.3778563679001;Siliana
605-02-85-48324;36.018195536585;9.607008709478;Siliana
605-02-85-48323;36.018195536585;9.607008709478;Siliana
605-02-85-48322;36.018195536585;9.607008709478;Siliana
605-02-85-48321;36.018195536585;9.607008709478;Siliana
605-02-85-48252;35.976523176719;9.4844230817969;Siliana
605-02-85-48251;35.976523176719;9.4844230817969;Siliana
605-02-85-48255;35.976523176719;9.4844230817969;Siliana
605-02-85-48254;35.976523176719;9.4844230817969;Siliana
605-02-85-48113;35.98890541657;9.5773528268452;Siliana
605-02-85-48112;35.98890541657;9.5773528268452;Siliana
605-02-85-48111;35.98890541657;9.5773528268452;Siliana
605-02-85-48463;36.32612194574;9.5390528383244;Siliana
605-02-85-48462;36.32612194574;9.5390528383244;Siliana
605-02-85-48461;36.32612194574;9.5390528383244;Siliana
605-02-85-48016;35.861031120721;9.2031443750564;Siliana
605-02-85-48015;35.861031120721;9.2031443750564;Siliana
605-02-85-48013;35.861031120721;9.2031443750564;Siliana
605-02-85-48012;35.861031120721;9.2031443750564;Siliana
605-02-85-48011;35.861031120721;9.2031443750564;Siliana
605-02-85-48265;36.192570434765;9.3058010553328;Siliana
605-02-85-48264;36.192570434765;9.3058010553328;Siliana
605-02-85-48262;36.192570434765;9.3058010553328;Siliana
605-02-85-48261;36.192570434765;9.3058010553328;Siliana
605-02-85-48283;35.955386005251;9.293750783872;Siliana
605-02-85-48282;35.955386005251;9.293750783872;Siliana
605-02-85-48281;35.955386005251;9.293750783872;Siliana
605-02-85-48424;36.014430485679;9.2828501654576;Siliana
605-02-85-48422;36.014430485679;9.2828501654576;Siliana
605-02-85-48421;36.014430485679;9.2828501654576;Siliana
605-02-85-48856;36.171694;9.446361;Siliana
605-02-85-48853;36.171694;9.446361;Siliana
605-02-85-48852;36.171694;9.446361;Siliana
605-02-85-48851;36.171694;9.446361;Siliana
605-02-85-48952;35.978861;9.265778;Siliana
605-02-85-48951;35.978861;9.265778;Siliana
605-02-85-48935;35.935583;9.183222;Siliana
605-02-85-48932;35.935583;9.183222;Siliana
605-02-85-48931;35.935583;9.183222;Siliana
605-02-85-48766;36.191083;9.499194;Siliana
605-02-85-48764;36.191083;9.499194;Siliana
605-02-85-48763;36.191083;9.499194;Siliana
605-02-85-48762;36.191083;9.499194;Siliana
605-02-85-48761;36.191083;9.499194;Siliana
605-02-85-48915;36.24936111;9.39280556;Siliana
605-02-85-48912;36.24936111;9.39280556;Siliana
605-02-85-48911;36.24936111;9.39280556;Siliana
605-02-85-48902;36.22947222;9.53522222;Siliana
605-02-85-48901;36.22947222;9.53522222;Siliana
605-02-85-48885;35.95677778;9.24983333;Siliana
605-02-85-48882;35.95677778;9.24983333;Siliana
605-02-85-48881;35.95677778;9.24983333;Siliana
605-02-85-48716;36.01308333;9.22036111;Siliana
605-02-85-48713;36.01308333;9.22036111;Siliana
605-02-85-48712;36.01308333;9.22036111;Siliana
605-02-85-48711;36.01308333;9.22036111;Siliana
605-02-85-48691;35.85763889;9.20380556;Siliana
605-02-85-48673;36.254694;9.4415;Siliana
605-02-85-48672;36.254694;9.4415;Siliana
605-02-85-48671;36.254694;9.4415;Siliana
605-02-85-48796;36.127472;9.649556;Siliana
605-02-85-48794;36.127472;9.649556;Siliana
605-02-85-48793;36.127472;9.649556;Siliana
605-02-85-48792;36.127472;9.649556;Siliana
605-02-85-48791;36.127472;9.649556;Siliana
605-02-85-48872;36.18361111;9.68638889;Siliana
605-02-85-48871;36.18361111;9.68638889;Siliana
605-02-85-48736;36.08783333;9.48008333;Siliana
